rankdate,Mkt_5,Mkt_3,Mkt_1_5,LLTG_1_5,HLTG_1_5,LLTG_1_3,HLTG_1_3,LLTG_error,HLTG_error,PMO_1_5,PMO_1_3,PMO_error
198112,0.8389338043174266,0.4211259222870385,2.384419377564826,2.98729398350434,1.3800171322006414,1.1919651402838158,0.496636591808076,-0.0647083652680952,-0.357557332155512,1.6072768513036986,0.6953285484757399,0.2928489668874168
198201,0.9863808128808764,0.5299269400402699,2.7377175974157555,3.183788962369866,1.8118709802193194,1.2836584730826277,0.6902213540779167,-0.0493360478985029,-0.349760763309013,1.3719179821505465,0.593437119004711,0.30042471541051013
198202,1.0856692290543029,0.599163017616918,3.103578697267655,3.3662263671496495,2.519928084369383,1.3841137973360014,1.0034347222034068,-0.0807117600108647,-0.281366734451799,0.8462982827802663,0.3806790751325946,0.20065497444093428
198203,1.1192099380867686,0.6075668510927359,3.267935351531572,3.3844717083082854,2.9235919072075904,1.3453218348233966,1.2199580307452709,-0.0771125275583663,-0.245584153042519,0.46087980110069493,0.12536380407812575,0.16847162548415268
198204,1.0597087957785505,0.5630184034747618,3.1142997717258356,3.4320268676429917,2.7089702372034776,1.4356336245056514,1.1092057997531728,-0.0681942545317915,-0.219041268477083,0.7230566304395141,0.32642782475247856,0.15084701394529149
198205,1.0934373521984087,0.6459111850407312,3.314599272046055,3.502038658117671,3.1057769459562845,1.4540777327064904,1.3297394049692375,-0.11590492904814,-0.247745180583038,0.3962617121613863,0.12433832773725295,0.13184025153489798
198206,1.1603698844723362,0.6870613341610076,3.558484961612948,3.6961600901391476,3.434784011477995,1.553994811444031,1.5581593838581118,-0.0879430164080278,-0.275617353638957,0.26137607866115253,-0.004164572414080858,0.1876743372309292
198207,1.2244045011374884,0.707548867804636,3.586976666022167,3.6861207135487692,3.444811808593152,1.5348520719872663,1.529953325467749,-0.113486896031006,-0.313959360682726,0.2413089049556172,0.004898746519517161,0.20047246465172003
198208,1.1484284476929076,0.5902936120197944,3.245807581052231,3.447960233257011,3.0459129833482943,1.3606277263312563,1.2407714512529884,-0.0941635499974013,-0.255832402443548,0.4020472499087169,0.1198562750782679,0.1616688524461467
198209,1.1108096515216725,0.5330258489793137,3.0476905484082804,3.346194292558664,2.8064762123361797,1.355137404577055,1.146555920904646,-0.0698969404445488,-0.270074391476553,0.5397180802224844,0.20858148367240892,0.20017745103200418
198210,0.7433449767360143,0.4644011528575454,2.3365029865291667,3.0296254244636973,1.6123520025560134,1.2516154888549593,0.5034452117311683,-0.0917245144214005,-0.231470676531697,1.417273421907684,0.748170277123791,0.1397461621102965
198211,0.6176912550360096,0.48070101650866215,2.122489484595706,2.9743994925177093,1.0226715921447695,1.2614808847386179,0.22768252756489704,-0.0686229970843657,-0.221447317761239,1.9517279003729398,1.0337983571737208,0.1528243206768733
198212,0.6712469241047415,0.5084549386485292,2.143331314196285,2.8639230976613956,1.2020594071459616,1.1961938243969163,0.3348581053813571,-0.0691949577493778,-0.236421291570036,1.661863690515434,0.8613357190155593,0.1672263338206582
198301,0.674151965110854,0.4772447184720758,2.177025368056984,2.946653282745292,1.1571363205164567,1.156023205606941,0.24995029765845547,-0.0783976781601775,-0.201645155420976,1.7895169622288354,0.9060729079484856,0.1232474772607985
198302,0.6947837917217254,0.517470504369703,2.1678904953865743,2.9371587037644824,1.2105561674165901,1.1764442200361511,0.19501979077881082,-0.0129573149840867,-0.256149934142182,1.7266025363478923,0.9814244292573403,0.2431926191580953
198303,0.6439562342746626,0.535865470914098,2.073224207128689,3.0567650635631285,1.0185125181112666,1.259218946338435,0.09946604030466458,-0.0199585667048567,-0.229693816961342,2.038252545451862,1.1597529060337703,0.2097352502564853
198304,0.5833270159396137,0.4563688421828957,1.7178747717433538,2.805926020674834,0.8033984166580609,1.0931871388071661,-0.030451097419983808,-0.0215435429408818,-0.256380149471119,2.002527604016773,1.12363823622715,0.2348366065302372
